,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
580,581,20,RL,,14585.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Rec,219,331.0,1144.0,GasA,Ex,Y,SBrkr,1429.0,0.0,0,1429.0,0,1,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1960.0,Unf,2,572.0,TA,TA,Y,216.0,110.0,0,0,0,0.0,,,,0,6,2007,WD,Normal,181900.0
581,582,20,RL,98.0,12704.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,306.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0,2042.0,2042.0,GasA,Ex,Y,SBrkr,2042.0,0.0,0,2042.0,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2009.0,RFn,3,1390.0,TA,TA,Y,0.0,90.0,0,0,0,0.0,,,,0,8,2009,New,Partial,253293.0
582,583,90,RL,81.0,11841.0,Grvl,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,816.0,Unf,0,0.0,816.0,GasA,TA,Y,SBrkr,816.0,0.0,0,816.0,1,0,1,0,3,1,TA,5,Typ,0,,,,,0,0.0,,,Y,0.0,32.0,0,0,0,0.0,,,,0,5,2007,WD,Normal,118500.0
583,584,75,RM,75.0,13500.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Ex,Ex,BrkTil,TA,TA,No,Unf,0.0,Unf,0,1237.0,1237.0,GasA,Gd,Y,SBrkr,1521.0,1254.0,0,2775.0,0,0,3,1,3,1,Gd,9,Typ,1,Gd,Detchd,1988.0,Unf,2,880.0,Gd,TA,Y,105.0,502.0,0,0,0,0.0,,,,0,7,2008,WD,Normal,325000.0
584,585,50,RM,51.0,6120.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,884.0,884.0,GasA,Ex,Y,SBrkr,989.0,584.0,0,1573.0,0,0,1,0,3,1,Gd,6,Typ,0,,Detchd,1935.0,Unf,1,240.0,TA,TA,Y,0.0,0.0,54,0,120,0.0,,,,0,7,2009,WD,Normal,133000.0
585,586,20,RL,88.0,11443.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,208.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1460.0,Unf,0,408.0,1868.0,GasA,Ex,Y,SBrkr,2028.0,0.0,0,2028.0,1,0,2,0,2,1,Gd,7,Typ,2,Gd,Attchd,2005.0,RFn,3,880.0,TA,TA,Y,326.0,66.0,0,0,0,0.0,,,,0,3,2006,New,Partial,369900.0
586,587,30,RL,55.0,10267.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1918,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,210.0,ALQ,606,0.0,816.0,GasA,Ex,Y,SBrkr,838.0,0.0,0,838.0,1,0,1,0,2,1,Fa,5,Typ,0,,Detchd,1961.0,Fin,1,275.0,TA,TA,N,0.0,0.0,112,0,0,0.0,,MnWw,,0,5,2008,WD,Normal,130000.0
587,588,85,RL,74.0,8740.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1982,1982,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,672.0,Unf,0,168.0,840.0,GasA,TA,Y,SBrkr,860.0,0.0,0,860.0,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1996.0,Unf,2,528.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,7,2009,WD,Normal,137000.0
588,589,20,RL,65.0,25095.0,Pave,,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,5,8,1968,2003,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1324.0,Unf,0,113.0,1437.0,GasA,Ex,Y,SBrkr,1473.0,0.0,0,1473.0,2,0,1,0,1,1,Ex,5,Typ,2,Gd,Attchd,1968.0,Unf,1,452.0,TA,TA,Y,0.0,48.0,0,0,60,0.0,,,,0,6,2009,WD,Partial,143000.0
589,590,40,RM,50.0,9100.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,742.0,742.0,GasA,TA,Y,FuseA,779.0,0.0,156,935.0,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1988.0,Unf,1,308.0,TA,TA,P,0.0,0.0,0,0,0,0.0,,,Shed,600,8,2008,WD,Normal,79500.0
590,591,60,RL,64.0,8320.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,490.0,Unf,0,280.0,770.0,GasA,Ex,Y,SBrkr,770.0,812.0,0,1582.0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2004.0,RFn,2,520.0,TA,TA,Y,0.0,45.0,0,0,0,0.0,,,,0,9,2008,WD,Normal,185900.0
591,592,60,RL,97.0,13478.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1338.0,Unf,0,384.0,1722.0,GasA,Ex,Y,SBrkr,1728.0,568.0,0,2296.0,1,0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,2008.0,RFn,3,842.0,TA,TA,Y,382.0,274.0,0,0,0,0.0,,,,0,6,2009,ConLI,Normal,451950.0
592,593,20,RL,60.0,6600.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,TA,Gd,No,GLQ,816.0,Unf,0,0.0,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0,816.0,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1985.0,Fin,2,816.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,6,2008,WD,Normal,138000.0
593,594,120,RM,,4435.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0,163.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0,848.0,1,0,1,0,1,1,Gd,4,Typ,0,,Attchd,2003.0,Fin,2,420.0,TA,TA,Y,140.0,0.0,0,0,0,0.0,,,,0,5,2009,WD,Normal,140000.0
594,595,20,RL,88.0,7990.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0,924.0,924.0,GasA,TA,Y,SBrkr,924.0,0.0,0,924.0,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1981.0,Unf,1,280.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,MnPrv,,0,4,2008,WD,Normal,110000.0
595,596,20,RL,69.0,11302.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,Other,BrkFace,238.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1422.0,Unf,0,392.0,1814.0,GasA,Ex,Y,SBrkr,1826.0,0.0,0,1826.0,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,3,758.0,TA,TA,Y,180.0,75.0,0,0,120,0.0,,,,0,8,2006,New,Partial,319000.0
596,597,70,RM,60.0,3600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,684.0,684.0,GasA,Ex,N,FuseA,684.0,684.0,0,1368.0,0,0,1,0,3,1,TA,7,Typ,0,,Detchd,1930.0,Unf,1,216.0,TA,Fa,N,0.0,158.0,0,0,0,0.0,,,,0,10,2006,WD,Normal,114504.0
597,598,120,RL,53.0,3922.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0,1258.0,1258.0,GasA,Ex,Y,SBrkr,1402.0,0.0,0,1402.0,0,2,0,2,2,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,648.0,TA,TA,Y,120.0,16.0,0,0,0,0.0,,,,0,2,2007,New,Partial,194201.0
598,599,20,RL,80.0,12984.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,459.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,1283.0,LwQ,147,0.0,1430.0,GasA,Ex,Y,SBrkr,1647.0,0.0,0,1647.0,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1977.0,Fin,2,621.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,3,2006,WD,Normal,217500.0
599,600,160,RM,24.0,1950.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,81.0,GLQ,612,23.0,716.0,GasA,TA,Y,SBrkr,716.0,840.0,0,1556.0,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1980.0,Fin,2,452.0,TA,TA,Y,161.0,0.0,0,0,0,0.0,,GdPrv,,0,7,2008,COD,Normal,151000.0
600,601,60,RL,74.0,10927.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,Gd,TA,PConc,Gd,TA,Av,GLQ,546.0,Unf,0,512.0,1058.0,GasA,Ex,Y,SBrkr,1058.0,846.0,0,1904.0,1,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2,736.0,TA,TA,Y,179.0,60.0,0,0,0,0.0,,,,0,6,2006,WD,Normal,275000.0
601,602,50,RM,50.0,9000.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0,780.0,780.0,GasA,TA,Y,SBrkr,780.0,595.0,0,1375.0,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1979.0,Unf,1,544.0,TA,TA,P,0.0,162.0,0,0,126,0.0,,,,0,12,2007,WD,Normal,141000.0
602,603,60,RL,80.0,10041.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,789.0,Unf,0,119.0,908.0,GasA,Ex,Y,SBrkr,927.0,988.0,0,1915.0,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,Fin,2,506.0,TA,TA,Y,120.0,150.0,0,0,0,0.0,,,,0,2,2006,WD,Abnorml,220000.0
603,604,160,FV,30.0,3182.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,600.0,600.0,GasA,Ex,Y,SBrkr,600.0,600.0,0,1200.0,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2004.0,RFn,2,480.0,TA,TA,Y,0.0,172.0,0,0,0,0.0,,,,0,6,2010,WD,Normal,151000.0
604,605,20,RL,88.0,12803.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,922.0,Unf,0,572.0,1494.0,GasA,Ex,Y,SBrkr,1494.0,0.0,0,1494.0,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2002.0,RFn,2,530.0,TA,TA,Y,192.0,36.0,0,0,0,0.0,,,,0,9,2008,WD,Normal,221000.0
605,606,60,RL,85.0,13600.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,454.0,Unf,0,314.0,768.0,GasA,TA,Y,SBrkr,1186.0,800.0,0,1986.0,0,0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,1965.0,Unf,2,486.0,TA,TA,Y,0.0,42.0,0,0,189,0.0,,,,0,10,2009,WD,Normal,205000.0
606,607,20,RL,82.0,12464.0,Pave,,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,732.0,Unf,0,308.0,1040.0,GasA,Gd,Y,SBrkr,1040.0,0.0,0,1040.0,1,0,1,0,3,1,Gd,6,Typ,0,,Detchd,2000.0,Unf,2,576.0,TA,TA,Y,168.0,0.0,0,0,0,0.0,,GdPrv,,0,11,2009,WD,Normal,152000.0
607,608,20,RL,78.0,7800.0,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,603.0,Unf,0,293.0,896.0,GasA,Ex,Y,SBrkr,1112.0,896.0,0,2008.0,1,0,3,0,3,1,Ex,8,Typ,0,,Attchd,1948.0,Unf,1,230.0,TA,TA,Y,103.0,0.0,0,0,0,0.0,,,,0,8,2006,WD,Normal,225000.0
608,609,70,RL,78.0,12168.0,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,428.0,Unf,0,537.0,965.0,GasA,TA,Y,SBrkr,1940.0,1254.0,0,3194.0,0,0,2,1,4,1,TA,10,Typ,2,Gd,Basment,1934.0,Unf,2,380.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,9,2007,WD,Alloca,359100.0
609,610,20,RL,61.0,7943.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,903.0,Unf,0,126.0,1029.0,GasA,Gd,Y,SBrkr,1029.0,0.0,0,1029.0,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1961.0,Unf,1,261.0,TA,TA,Y,64.0,0.0,39,0,0,0.0,,,,0,4,2007,WD,Normal,118500.0
610,611,60,RL,,11050.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,904.0,Unf,0,536.0,1440.0,GasA,Ex,Y,SBrkr,1476.0,677.0,0,2153.0,1,0,2,1,3,1,Ex,8,Typ,2,Ex,Attchd,2000.0,Fin,3,736.0,TA,TA,Y,253.0,142.0,0,0,0,0.0,,,,0,5,2009,WD,Normal,313000.0
611,612,80,RL,,10395.0,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,233.0,TA,TA,CBlock,Gd,TA,Av,ALQ,605.0,Unf,0,427.0,1032.0,GasA,TA,Y,SBrkr,1032.0,0.0,0,1032.0,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Unf,2,564.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,MnPrv,Shed,500,7,2007,WD,Normal,148000.0
612,613,60,RL,,11885.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,Av,GLQ,990.0,Unf,0,309.0,1299.0,GasA,Ex,Y,SBrkr,1299.0,573.0,0,1872.0,1,0,2,1,3,1,Ex,7,Typ,1,TA,BuiltIn,2001.0,RFn,2,531.0,TA,TA,Y,160.0,122.0,0,0,0,0.0,,,,0,11,2009,WD,Normal,261500.0
613,614,20,RL,70.0,8402.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0,914.0,1120.0,GasA,Ex,Y,SBrkr,1120.0,0.0,0,1120.0,0,0,1,0,3,1,TA,6,Typ,0,,,,,0,0.0,,,Y,0.0,30.0,0,0,0,0.0,,,,0,12,2007,New,Partial,147000.0
614,615,180,RM,21.0,1491.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,150.0,GLQ,480,0.0,630.0,GasA,Ex,Y,SBrkr,630.0,0.0,0,630.0,1,0,1,0,1,1,TA,3,Typ,0,,,,,0,0.0,,,Y,96.0,24.0,0,0,0,0.0,,,,0,5,2010,WD,Normal,75500.0
615,616,85,RL,80.0,8800.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,TA,Gd,PConc,TA,TA,Gd,GLQ,763.0,Unf,0,173.0,936.0,GasA,Ex,Y,SBrkr,1054.0,0.0,0,1054.0,1,0,1,0,3,1,Gd,6,Typ,0,,Attchd,1963.0,RFn,2,480.0,TA,TA,Y,120.0,0.0,0,0,0,0.0,,MnPrv,,0,5,2010,WD,Abnorml,137500.0
616,617,60,RL,,7861.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,457.0,Unf,0,326.0,783.0,GasA,Ex,Y,SBrkr,807.0,702.0,0,1509.0,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,2,393.0,TA,TA,Y,100.0,75.0,0,0,0,0.0,,,,0,6,2006,WD,Normal,183200.0
617,618,45,RL,59.0,7227.0,Pave,,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,832.0,832.0,GasA,Gd,Y,SBrkr,832.0,0.0,0,832.0,0,0,1,0,2,1,Gd,4,Typ,0,,Detchd,1962.0,Unf,2,528.0,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,6,2008,WD,Normal,105500.0
618,619,20,RL,90.0,11694.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,452.0,Ex,TA,PConc,Ex,TA,Av,GLQ,48.0,Unf,0,1774.0,1822.0,GasA,Ex,Y,SBrkr,1828.0,0.0,0,1828.0,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2007.0,Unf,3,774.0,TA,TA,Y,0.0,108.0,0,0,260,0.0,,,,0,7,2007,New,Partial,314813.0
619,620,60,RL,85.0,12244.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871.0,Unf,0,611.0,1482.0,GasA,Ex,Y,SBrkr,1482.0,780.0,0,2262.0,1,0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,2003.0,Fin,3,749.0,TA,TA,Y,168.0,0.0,0,0,0,0.0,,,,0,8,2008,WD,Normal,305000.0
620,621,30,RL,45.0,8248.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,41.0,Unf,0,823.0,864.0,GasA,TA,N,FuseF,864.0,0.0,0,864.0,1,0,1,0,2,1,TA,5,Typ,0,,,,,0,0.0,,,N,0.0,0.0,100,0,0,0.0,,,,0,9,2008,WD,Normal,67000.0
621,622,60,RL,90.0,10800.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,956.0,Rec,182,384.0,1522.0,GasA,TA,Y,SBrkr,1548.0,1066.0,0,2614.0,0,0,2,1,4,1,TA,9,Typ,1,TA,Attchd,1974.0,RFn,2,624.0,TA,TA,Y,38.0,243.0,0,0,0,0.0,,,,0,6,2008,WD,Normal,240000.0
622,623,20,RL,71.0,7064.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,Unf,0,420.0,980.0,GasA,TA,Y,SBrkr,980.0,0.0,0,980.0,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1986.0,Unf,2,484.0,TA,TA,Y,192.0,0.0,0,0,0,0.0,,,,0,7,2009,WD,Normal,135000.0
623,624,160,FV,,2117.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,420.0,Unf,0,336.0,756.0,GasA,Ex,Y,SBrkr,756.0,756.0,0,1512.0,0,0,2,1,2,1,Gd,4,Typ,1,TA,Detchd,2000.0,Unf,2,440.0,TA,TA,Y,0.0,32.0,0,0,0,0.0,,,,0,6,2007,WD,Normal,168500.0
624,625,60,RL,80.0,10400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,288.0,TA,TA,CBlock,TA,TA,No,Rec,247.0,Unf,0,485.0,732.0,GasA,Gd,Y,SBrkr,1012.0,778.0,0,1790.0,1,0,1,2,4,1,TA,8,Min2,1,TA,Attchd,1972.0,RFn,2,484.0,TA,TA,Y,148.0,0.0,0,0,147,0.0,,,,0,11,2006,WD,Normal,165150.0
625,626,20,RL,87.0,10000.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,1116.0,1116.0,GasA,TA,Y,SBrkr,1116.0,0.0,0,1116.0,0,0,1,1,3,1,TA,5,Typ,0,,Attchd,1962.0,Unf,2,440.0,TA,TA,Y,0.0,0.0,0,0,385,0.0,,,,0,2,2010,WD,Normal,160000.0
626,627,20,RL,,12342.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,978.0,978.0,GasA,TA,Y,SBrkr,1422.0,0.0,0,1422.0,0,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1960.0,RFn,1,286.0,TA,TA,Y,0.0,0.0,36,0,0,0.0,,GdWo,Shed,600,8,2007,WD,Normal,139900.0
627,628,80,RL,80.0,9600.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,674.0,LwQ,132,350.0,1156.0,GasA,Ex,Y,SBrkr,1520.0,0.0,0,1520.0,1,0,1,0,3,1,TA,7,Typ,2,Gd,Basment,1955.0,RFn,1,364.0,TA,TA,Y,0.0,0.0,189,0,0,0.0,,,,0,3,2010,WD,Normal,153000.0
